job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,posted_date,source_platform,city,province,salary_visible,salary_min,salary_max,title_length,requirements_length
Product Analyst,PT Javan Cipta Solusi,"Kab. Sleman,DI Yogyakarta",Rp 3 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | bpmn,24 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,3000000,6000000,15,9
Product Growth Manager,PT HIKMAT UMAT BERINOVASI,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Hybrid | +20,16 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,22,12
Product Analyst,PT Evolusi Teknologi Solusi (Evoteks),"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Kontrak,3–5 tahun,Minimal Sarjana (S1),+5 | Product Analysis,18 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,15,21
Product Owner,PT Hermes Solusi Integrasi,"Jakarta Timur,DKI Jakarta",Rp 5 jt-8 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | Product Design,Kemarin,glints,Jakarta Timur,DKI Jakarta,1,5000000,8000000,13,19
Product Owner,Pt Kulego Tiga Kreasi,"Jakarta Selatan,DKI Jakarta",Rp 5 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Agile Methodologies,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,5000000,12000000,13,24
Product Tech Manager,PT Pasifik Hoki Indonesia,"Jakarta Utara,DKI Jakarta",Rp 10 jt-13 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+10 | Jira,5 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,10000000,13000000,20,10
IT Project Manager,Ecentrix,"Jakarta Selatan,DKI Jakarta",Rp 1 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Project Planning | +6,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,1000000,1000000,18,21
IT Project Manager,PT. Aigen Global Teknologi,"Surabaya,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+9 | Trello,3 hari yang lalu,glints,Surabaya,Jawa Timur,0,0,0,18,11
IT Project Manager,PT Solusi Inovasi Selaras,"Jakarta Utara,DKI Jakarta",Rp 8 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),IT Project Management | +9,5 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,8000000,10000000,18,26
IT Project Manager,PT Avows Technologies,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Kontrak,3–5 tahun,Minimal Sarjana (S1),+7 | Agile Methodologies,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,18,24
IT Project Manager,PT Evolusi Teknologi Solusi (Evoteks),"Jakarta Pusat,DKI Jakarta",Rp 8 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | Agile Methodologies,19 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,8000000,12000000,18,24
IT Project Manager,Mitra Cakra Digital,"Kab. Bogor,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),IT Project Management | +7,24 hari yang lalu,glints,Kab. Bogor,Jawa Barat,0,0,0,18,26
IT Project Manager,PT Arupa Cloud Nusantara,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+6 | Project Coordination,27 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,18,25
Construction Project Manager,PT CIPTA GRAHA AMERTA,"Kab. Tangerang,Banten",Rp 7 jt-8 jt,Penuh Waktu,5–10 tahun,Minimal Diploma (D1 - D4),Hybrid | +9,UrgentKemarin,glints,Kab. Tangerang,Banten,1,7000000,8000000,28,11
IT Project Manager,PT Fan Integrasi Teknologi,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Team Management,8 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,18,20
Senior Project Manager,F4elements,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-11 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Event Planning | +5,Urgent4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,11000000,22,19
IT Project Manager,PT Pasti Makmur Abadi,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | Experience In Leading And Supporting Multiple Project,26 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,0,0,0,18,58
IT Project Manager,PT. Solusi Kode Indonesia,"Tangerang Selatan,Banten",Rp 10 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +4,2 hari yang lalu,glints,Tangerang Selatan,Banten,1,10000000,12000000,18,11
IT Project Manager,PT. Kreatifitas Sinergisme Teknoindo,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),IT Project Management | +2,Kemarin,glints,Jakarta Selatan,DKI Jakarta,1,7000000,12000000,18,26
IT Project Manager,PT Total Cloud Solutions,"Jakarta Barat,DKI Jakarta",Rp 8 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Project Management | +3,Kemarin,glints,Jakarta Barat,DKI Jakarta,1,8000000,12000000,18,23
IT Project Manager,PT Indonesia Tekno Kreatif.,"Bandung,Jawa Barat","Rp 4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Project Planning | +8,9 hari yang lalu,glints,Bandung,Jawa Barat,1,4500000,4500000,18,21
IT Project Manager,Talent Tech,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Project Coordination | +3,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,12000000,18,25
IT Project Manager,IYKRA (PT Pusat Inovasi Nusantara),"Jakarta Selatan,DKI Jakarta",Rp 8 jt-12 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Agile Project Management,16 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,8000000,12000000,18,29
IT PROJECT MANAGER,Groopy,"Jakarta Selatan,DKI Jakarta",Rp 8 jt-13 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Trello,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,8000000,13000000,18,11
IT Project Manager,PT Seequaes Park Indonesia,"Jakarta Pusat,DKI Jakarta",Rp 7 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +6,24 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,7000000,10000000,18,11
Project Manager,PT Tricada Intronik,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Microsoft Project,2 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,15,22
IT Project Manager,PT Mitratex Konsultan,"Jakarta Selatan,DKI Jakarta","Rp 5,5 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+3 | Agile Methodologies,25 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,5500000,5500000,18,24
Project Manager,Transnovasi Bangun Persada,"Jakarta Timur,DKI Jakarta","Rp 8,7 jt-13 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+7 | Project Implementation,5 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,8700000,13000000,15,27
Project Manager,PT Skyworx Indonesia,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+9 | Risk Management,5 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,15,20
Project Manager,PT Wahana Ciptasinatria - Security Network Division,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Project Planning | +4,8 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,15,21
Project Manager,Solusi Teknologi Kreatif,"Jakarta Selatan,DKI Jakarta","Rp 7,4 jt-11 jt",Kontrak,3–5 tahun,Minimal Magister (S2),+7 | Agile Project Management,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7400000,11000000,15,29
Project Manager,PT. CaritaHub Peduli Lansia,"Surabaya,Jawa Timur",Rp 8 jt-12 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +10,2 hari yang lalu,glints,Surabaya,Jawa Timur,1,8000000,12000000,15,12
Project Manager,PT. CaritaHub Peduli Lansia,"Batam,Kepulauan Riau",Rp 8 jt-12 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +10,2 hari yang lalu,glints,Batam,Kepulauan Riau,1,8000000,12000000,15,12
Project Manager,Bloka Construction,"Denpasar,Bali",Rp 5 jt-8 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Project Management,9 hari yang lalu,glints,Denpasar,Bali,1,5000000,8000000,15,23
Project Manager,PT. Enindo Orbitama,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+10 | Microsoft Office,4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,15,22
Project Manager,PT Indo Riau Perkasa,"Tangerang,Banten",Rp 10 jt-13 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Project Management | +3,9 hari yang lalu,glints,Tangerang,Banten,1,10000000,13000000,15,23
Scrum Master,PT. Amalura Multi Dimensi,"Jakarta Timur,DKI Jakarta",Rp 8 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),Software Development | +3,Kemarin,glints,Jakarta Timur,DKI Jakarta,1,8000000,12000000,12,25
Scrum Master,PT. Deptech Digital Indonesia,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+7 | Scrum,Kemarin,glints,Jakarta Pusat,DKI Jakarta,0,0,0,12,10
Jr. Scrum Master for Banking Industry,PT Sigma Global Teknologi,"Tangerang,Banten",Rp 8 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Scrum | +3,10 hari yang lalu,glints,Tangerang,Banten,1,8000000,10000000,37,10
Scrum Master for Banking Industries (Prefer ASAP),PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta",Rp 12 jt-140 jt,Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),+4 | Project Management,26 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,12000000,140000000,49,23
Boardgame Master,Ludoria,"Kab. Tangerang,Banten",Tidak Ditampilkan,Paruh Waktu,1–3 tahun,Minimal SMA/SMK,Communication Skills | +3,3 hari yang lalu,glints,Kab. Tangerang,Banten,0,0,0,16,25
Shisha Master,PT. Dapur Tanpa Batas,"Kab. Badung,Bali","Rp 3,5 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Customer Service,5 hari yang lalu,glints,Kab. Badung,Bali,1,3500000,4000000,13,21
GAME MASTER,Board Game Academy,"Surabaya,Jawa Timur","Rp 1,5 jt-2,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Google Ads | +6 | Game Community Operation,5 hari yang lalu,glints,Surabaya,Jawa Timur,1,1500000,2500000,11,42
NAIL MASTER,ULALA NAILS,"Kab. Badung,Bali",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Beauty Treatments | +5,6 hari yang lalu,glints,Kab. Badung,Bali,0,0,0,11,22
Master Teacher,Homeschooling KITA,"Denpasar,Bali","Rp 2,5 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Teaching Junior High School,20 hari yang lalu,glints,Denpasar,Bali,1,2500000,3500000,14,32
Master Teacher,Brain Academy by Ruangguru Ende,"Kab. Ende,Nusa Tenggara Timur",Rp 1 jt-2 jt,Freelance,Not Specified,Minimal Sarjana (S1),Communication Skills | Classroom Management | +3,11 hari yang lalu,glints,Kab. Ende,Nusa Tenggara Timur,1,1000000,2000000,14,48
SHISHA MASTER,PT SHISHA SUKA BALI,"Kab. Badung,Bali","Rp 3,8 jt-6 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Communication Skills | English Language,16 hari yang lalu,glints,Kab. Badung,Bali,1,3800000,6000000,13,44
Shisha Master,El Kabron Bali Beach Club,"Kab. Badung,Bali",Rp 10 jt-14 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,English Language | +3,17 hari yang lalu,glints,Kab. Badung,Bali,1,10000000,14000000,13,21
MASTER PLANNER,PT. DKV PRINTING INDONESIA,"Kab. Kendal,Jawa Tengah",Rp 5 jt-8 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Film & Video Production,24 hari yang lalu,glints,Kab. Kendal,Jawa Tengah,1,5000000,8000000,14,28
MASTER TEACHER SD,Homeschooling Kak Seto Depok,"Depok,Jawa Barat","Rp 3 jt-3,5 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),Teamwork | Science | Mathematics,5 hari yang lalu,glints,Depok,Jawa Barat,1,3000000,3500000,17,32
Master of Ceremony,Fida Bintang Bersinar,"Surabaya,Jawa Timur",Rp 4 jt-5 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Host | Time Management,2 hari yang lalu,glints,Surabaya,Jawa Timur,1,4000000,5000000,18,27
Freelance Master Ceremony,Kreen Indonesia,"Tangerang,Banten",Tidak Ditampilkan,Freelance,Not Specified,Minimal SMA/SMK,+1 | percaya diri | Time Management,5 hari yang lalu,glints,Tangerang,Banten,0,0,0,25,35
BARISTA & GAME MASTER,Alisted Boardgame Cafe,"Jakarta Utara,DKI Jakarta",Rp 1 jt-2 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Public Speaking | Communication | +1,5 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,1000000,2000000,21,36
Master of Ceremony,Chayon Online Course,"Jakarta Timur,DKI Jakarta",Rp 1 jt,Paruh Waktu,Not Specified,Minimal SMA/SMK,+2 | Storytelling | Remote/Dari rumah,22 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,1000000,1000000,18,37
Master Game Tour,Kili Kili Adventure,"Jakarta Timur,DKI Jakarta",Rp 1 jt-2 jt,Freelance,1–3 tahun,Minimal SMA/SMK,+5 | Team Building,10 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,1000000,2000000,16,18
Master Teacher Ekonomi (Bali),Brain Academy Ruangguru Tabanan Ir. Soekarno,"Kab. Tabanan,Bali","Rp 1,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Customer Service,7 hari yang lalu,glints,Kab. Tabanan,Bali,1,1500000,3000000,29,21
Master Teacher Fisika (Bali),Brain Academy Ruangguru Tabanan Ir. Soekarno,"Kab. Tabanan,Bali","Rp 1,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Customer Service,7 hari yang lalu,glints,Kab. Tabanan,Bali,1,1500000,3000000,28,21
Master Teacher Biologi (Bali),Brain Academy Ruangguru Tabanan Ir. Soekarno,"Kab. Tabanan,Bali","Rp 1,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Customer Service,7 hari yang lalu,glints,Kab. Tabanan,Bali,1,1500000,3000000,29,21
Master of Ceremony (MC),PT Quality Games Indonesia,"Surabaya,Jawa Timur","Rp 4,5 jt-5 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),Event Management | +3,12 hari yang lalu,glints,Surabaya,Jawa Timur,1,4500000,5000000,23,21
Master Teacher English Academy Cilacap,Ruangguru,"Kab. Cilacap,Jawa Tengah",Tidak Ditampilkan,Paruh Waktu,1–3 tahun,Minimal Sarjana (S1),English Language | +3,23 hari yang lalu,glints,Kab. Cilacap,Jawa Tengah,0,0,0,38,21
Master Teacher Brain Academy - Konawe,Ruangguru,"Kab. Konawe,Sulawesi Tenggara",Tidak Ditampilkan,Paruh Waktu,1–3 tahun,Minimal Sarjana (S1),Teaching High School Social | +3,26 hari yang lalu,glints,Kab. Konawe,Sulawesi Tenggara,0,0,0,37,32
Master Teacher Matematika (Bali),Brain Academy Ruangguru Jembrana,"Kab. Jembrana,Bali","Rp 1,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Student Counseling | +7,6 hari yang lalu,glints,Kab. Jembrana,Bali,1,1500000,3000000,32,23
Master Teacher Kimia (Bali),Brain Academy Ruangguru Jembrana,"Kab. Jembrana,Bali","Rp 1,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Student Counseling | +7,7 hari yang lalu,glints,Kab. Jembrana,Bali,1,1500000,3000000,27,23
Master Teacher Fisika (Bali),Brain Academy Ruangguru Jembrana,"Kab. Jembrana,Bali","Rp 1,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Communication Skills,7 hari yang lalu,glints,Kab. Jembrana,Bali,1,1500000,3000000,28,25
Master Teacher English Academy Purwokerto - Kombas,Ruangguru,"Kab. Banyumas,Jawa Tengah",Tidak Ditampilkan,Paruh Waktu,1–3 tahun,Minimal Sarjana (S1),Language Teaching | +3,11 hari yang lalu,glints,Kab. Banyumas,Jawa Tengah,0,0,0,50,22
Master Teacher Matematika Brain Academy - Lahat,Ruangguru,"Kab. Lahat,Sumatera Selatan",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+4 | English Language | Teaching High School Science,11 hari yang lalu,glints,Kab. Lahat,Sumatera Selatan,0,0,0,47,52
Product Owner,PT Rahadhyan International Capital Haven,"Bandung,Jawa Barat","Rp 4,5 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +5,11 hari yang lalu,glints,Bandung,Jawa Barat,1,4500000,5500000,13,11
Digital Product Owner,PT. Barrans Global Mandiri,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | Product Design,8 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,21,19
Product Owner (B2C),Pt Mitra Seribu Saudara,"Jakarta Barat,DKI Jakarta","Rp 5,7 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Audio Products | +17,15 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,5700000,7500000,19,20
Digital Product Owner,PT Hermes Solusi Integrasi,"Jakarta Selatan,DKI Jakarta",Rp 9 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Stock Trading | +5,4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,9000000,21,18
Product Owner (Insurance),PT Unilabel Pakindo Jaya,"Jakarta Barat,DKI Jakarta",Rp 10 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Product Design,3 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,10000000,12000000,25,19
Product Owner & Business Analyst,PT Kimu Andalan Nusantara,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Project Management,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7000000,10000000,32,23
Dokter - Product Owner PPDS Prep,Asclepio,"Surabaya,Jawa Timur",Rp 5 jt-6 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | Education Administration,5 hari yang lalu,glints,Surabaya,Jawa Timur,1,5000000,6000000,32,29
Dokter - Product Owner PPDS Prep (Hybrid),Asclepio,"Surabaya,Jawa Timur",Rp 5 jt-6 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Hybrid | +3,10 hari yang lalu,glints,Surabaya,Jawa Timur,1,5000000,6000000,41,11
Dokter - Product Owner PPDS Prep (WFH),Asclepio,"Surabaya,Jawa Timur",Rp 5 jt-6 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+3 | Remote/Dari rumah,9 hari yang lalu,glints,Surabaya,Jawa Timur,1,5000000,6000000,38,22
Owner Surveyor,PT United Shipping Indonesia,"Surabaya,Jawa Timur",Rp 5 jt-6 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Hybrid | +3,2 hari yang lalu,glints,Surabaya,Jawa Timur,1,5000000,6000000,14,11
Assistant owner,NOEMI BEAUTY SALON,"Kab. Badung,Bali",Rp 4 jt-5 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Leadership | +3 | Problem Solving,21 hari yang lalu,glints,Kab. Badung,Bali,1,4000000,5000000,15,33
Product Intern,Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),+4 | Project Management | Content Marketing,Urgent11 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,14,43
Product Specialist,PT. MULTIPARD MANDIRI,"Jakarta Timur,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Hybrid | Product Development,15 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,0,0,0,18,33
Product Specialist,PT Buwana Mitra Semesta,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Microsoft Excel | +14,2 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,0,0,0,18,21
Product Specialist,GriyaNet Indonesia,"Malang,Jawa Timur","Rp 3,5 jt-5 jt",Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Management Reporting,4 hari yang lalu,glints,Malang,Jawa Timur,1,3500000,5000000,18,25
Product Ops Specialist,Bvarta,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Post-launch | +5,19 hari yang lalu,glints,Kab. Tangerang,Banten,0,0,0,22,16
Product Specialist,PT Panca Wisesa Adhika,"Jakarta Pusat,DKI Jakarta","Rp 5 jt-6,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+10 | Architectural Design,8 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,5000000,6500000,18,26
UI/UX Designer,PT Sellerpintar Digital Asia,"Kab. Sleman,DI Yogyakarta","Rp 2,6 jt-2,6 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),UI Design | +6,Urgent5 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2600000,2600000,14,14
UI/UX Designer,LabMu,"Yogyakarta,DI Yogyakarta","Rp 3,5 jt-4 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Usability Testing,25 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,1,3500000,4000000,14,22
UI/UX Designer,Uprint.id,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Figma | +10,20 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,0,0,0,14,11
UI/UX Designer,PT Mediatechindo,"Yogyakarta,DI Yogyakarta",Rp 3 jt-4 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+9 | Remote/Dari rumah,2 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,1,3000000,4000000,14,22
UI/UX Designer,PT Nextgen Inovasi Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-8 jt,Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),Figma | +5,5 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,8000000,14,10
Web UI/UX Designer,PT Mahada Group Internasional,"Bandung,Jawa Barat",Rp 2 jt-3 jt,Freelance,Not Specified,Minimal Diploma (D1 - D4),UI Design | Hybrid | +4,19 hari yang lalu,glints,Bandung,Jawa Barat,1,2000000,3000000,18,23
UI/UX Designer,Ngonten Box,"Tangerang Selatan,Banten",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+8 | Adobe Photoshop,19 hari yang lalu,glints,Tangerang Selatan,Banten,1,4000000,6000000,14,20
UI/UX Designer,3dvanced Pte Ltd,"Yogyakarta,DI Yogyakarta",Rp 5 jt-10 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+5 | Remote/Dari rumah,2 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,1,5000000,10000000,14,22
UI/UX Designer,Konten.com,"Tangerang,Banten",Rp 5 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Figma | +3,4 hari yang lalu,glints,Tangerang,Banten,1,5000000,8000000,14,10
UI/UX Designer,PT Reka Multi Aptika,"Jakarta Pusat,DKI Jakarta",Rp 5 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | UX Design,2 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,5000000,9000000,14,14
Web UI/UX Designer,PT Tonjoo Gagas Teknologi,"Kab. Sleman,DI Yogyakarta",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Figma,Kemarin,glints,Kab. Sleman,DI Yogyakarta,1,3000000,4000000,18,10
UI/UX Designer Intern,PT MITRA BERKAT DIGITAL,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Magang,1–3 tahun,Minimal Sarjana (S1),+6 | Prototyping,4 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,21,16
Web UI/UX Designer,PT Mulia Cipta Indonesia,"Jakarta Barat,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | UX Design,16 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,4000000,6000000,18,14
Web UI/UX Designer,PT. Mega Creative Promosindo Jogja,"Kab. Bantul,DI Yogyakarta",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | UX Design,29 hari yang lalu,glints,Kab. Bantul,DI Yogyakarta,1,2000000,3000000,18,14
UI/UX Designer Intern,Palm Game Studio,"Denpasar,Bali",Rp 1 jt,Magang,1–3 tahun,Minimal Sarjana (S1),+10 | Remote/Dari rumah,4 hari yang lalu,glints,Denpasar,Bali,1,1000000,1000000,21,23
Graphic & UI/UX Designer,PT Vylera Labs Indonesia,"Tangerang Selatan,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Figma | +4,17 hari yang lalu,glints,Tangerang Selatan,Banten,0,0,0,24,10
Internship UI/UX Designer,PT Qtera Mandiri,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Diploma (D1 - D4),+2 | UI Design | UX Design,15 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,0,0,0,25,26
Desainer UI/UX,Yasa Nusa Talenta,"Jakarta Barat,DKI Jakarta",Rp 7 jt-21 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+9 | UX Design,2 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,7000000,21000000,14,14
