job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,posted_date,source_platform
Data Engineer,IDE Asia,"Jakarta Selatan,DKI Jakarta","Rp 7,2 jt-11 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),ETL | +3,14 jam yang lalu,glints
Data Engineer,Pt. Solusi Pembayaran Elektronik,"Tangerang,Banten",Rp 9 jt-13 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Hybrid | +20,25 hari yang lalu,glints
Data Engineer,PT Tricada Intronik,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Python | +3,6 hari yang lalu,glints
Data engineer,FYC Agency,"Tangerang Selatan,Banten","Rp 5,5 jt-7,5 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+5 | Data Integration | Artificial Intelligence,8 hari yang lalu,glints
Data Engineer,PT. Aigen Global Teknologi,"Surabaya,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+10 | Pentaho,10 hari yang lalu,glints
Data Engineer,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 6 jt-7,7 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+3 | Linux,18 hari yang lalu,glints
Data Engineer,Bvarta,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),ETL | +3,22 hari yang lalu,glints
DATA ENGINEER,PT Pasti Makmur Abadi,"Jakarta Barat,DKI Jakarta",Rp 6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Analytical Skills,25 hari yang lalu,glints
Data Engineer,Altek Citra Cemerlang,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),+4 | SQL,31 hari yang lalu,glints
Principal data architect,Arnatech,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Artificial Intelligence,7 hari yang lalu,glints
Senior Data Engineer,Wispex,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Bash | +9,7 hari yang lalu,glints
Principal Data Insight Expert,PT Tricada Intronik,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Business Growth Strategy | +4,23 hari yang lalu,glints
Operator Data Entry,PT. BELANJA TEKNIK SEJAHTERA,"Bogor,Jawa Barat",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Administration | +3,Urgent3 hari yang lalu,glints
Data Engineer,Celerates,"Tangerang Selatan,Banten",Rp 6 jt-8 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+5 | Google Cloud Platform,10 jam yang lalu,glints
Data Engineer,PT TechTiera Services Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 10 jt-20 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+2 | Cloudera,Kemarin,glints
Data Engineer,PT Imecon Teknindo,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-11 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Apache Spark,10 hari yang lalu,glints
Data Engineer,IYKRA (PT Pusat Inovasi Nusantara),"Jakarta Selatan,DKI Jakarta",Rp 9 jt-13 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Data Processing | +3,15 hari yang lalu,glints
Data Engineer,Pt Kreator Solusi Informasi,"Surabaya,Jawa Timur",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | ETL,17 hari yang lalu,glints
Internship Data Engineer,Kumparan,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Diploma (D1 - D4),Python | ETL | Microsoft SQL Server,Kemarin,glints
Data Engineer (ETL),Lawencon International,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),MongoDB | +10,5 hari yang lalu,glints
Data Engineer (Freelance),PT Data Labs Analytics,"Jakarta Pusat,DKI Jakarta",Rp 5 jt-8 jt,Freelance,1–3 tahun,Minimal Sarjana (S1),+4 | Data Pipeline,23 hari yang lalu,glints
Sr. Data Engineer,Alphalitical,"Jakarta Selatan,DKI Jakarta",Rp 8 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +5,14 hari yang lalu,glints
Data Engineer (ETL) - Banking,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 7,2 jt-11 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+6 | SQL,18 hari yang lalu,glints
Data Engineer (Project Based),GITS Indonesia,"Tangerang Selatan,Banten",Tidak Ditampilkan,Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),+7 | ETL,Kemarin,glints
Data Center Engineer Staff,Mahavira System Integra,"Jakarta Timur,DKI Jakarta","Rp 5,2 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Data Center,9 hari yang lalu,glints
Machine Learning Engineer,PT Prima Vista Solusi,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Artificial Intelligence,15 hari yang lalu,glints
Machine Learning Engineer,PT Abhimantra Sistem Solusindo,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Data Processing,4 hari yang lalu,glints
Machine Learning Application Engineer,Cad-it Iot Centre,"Bandung,Jawa Barat","Rp 6,5 jt-8 jt",Kontrak,Not Specified,Minimal Sarjana (S1),+7 | English Language | Data Analysis,23 hari yang lalu,glints
Machine Maintenance Engineer,PT Wise Manajemen Indonesia,"Kab. Tangerang,Banten","Rp 4,6 jt-4,9 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Electricity | +5,Kemarin,glints
AI ENGINEER,PT Media Periklanan Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-8 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Neural Network | +9,Urgent4 hari yang lalu,glints
Machine Maintenance Engineer,Joyboy Claw Machine,"Kab. Badung,Bali",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Mechanical Maintenance | +4,25 hari yang lalu,glints
ML Ops Engineer/ ML Engineer,PT Indonesia Tekno Kreatif.,"Kab. Karawang,Jawa Barat",Rp 6 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+13 | Kafka,Kemarin,glints
Machine Engineer Specialist FMCG Food,PT. Solusi Pangan Kita,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | Plc Basic,14 jam yang lalu,glints
Operator Machine,PT Borneo Mandiri Investment,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+10 | Custom Product,7 hari yang lalu,glints
AI/ML Engineer,PT Tricada Intronik,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | PyTorch,23 hari yang lalu,glints
AI Engineer,Duluin Group,"Bandung,Jawa Barat",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Machine Learning,13 hari yang lalu,glints
AI Engineer,Pt Dua Empat Tujuh,"Yogyakarta,DI Yogyakarta",Tidak Ditampilkan,Kontrak,Not Specified,Minimal Sarjana (S1),Machine Learning | Data Engineering | +8,14 hari yang lalu,glints
AI Engineer,PT DUA DARA MEDIA (CLICKBAIT),"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Redis,22 hari yang lalu,glints
AI ENGINEER,Pt Lemone Surya Indonesia,"Jakarta Barat,DKI Jakarta",Rp 10 jt-12 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Machine Learning | +4,13 hari yang lalu,glints
AI Engineer,PT Ramajaya Inovasi Indonesia (Naturanest Group),"Kab. Tulungagung,Jawa Timur",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Artificial Intelligence,Kemarin,glints
Spv Machine,Plasma Living,"Surabaya,Jawa Timur","Rp 4 jt-4,4 jt",Penuh Waktu,3–5 tahun,Minimal SMA/SMK,Communication Skills | +3,7 hari yang lalu,glints
Learning & Development,Yayasan Pendidikan POSI,"Medan,Sumatera Utara","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Administration | +8,10 hari yang lalu,glints
Learning Specialist,PT Pusat Gadai Indonesia,"Jakarta Barat,DKI Jakarta","Rp 5,8 jt-6 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | Creative Design,31 hari yang lalu,glints
AI Engineer,PT Bukhori Grup Indonesia,"Kab. Banyumas,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Machine Learning,2 hari yang lalu,glints
AI engineer,PT. Lantabura Media,"Kab. Sleman,DI Yogyakarta","Rp 2,5 jt-3,3 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Natural Language Processing (NLP) | +5 | Data Mining,28 hari yang lalu,glints
Ai engineer,PT. Agung Multi Cemerlang,"Surabaya,Jawa Timur","Rp 3,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Computer Vision,23 hari yang lalu,glints
AI Developer,PT Sigma Global Teknologi,"Jakarta Barat,DKI Jakarta",Rp 10 jt-11 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | Python,4 hari yang lalu,glints
AI Engineer (Intern),Madebyhumans,"Jakarta Barat,DKI Jakarta","Rp 1,5 jt-2,5 jt",Magang,Not Specified,Minimal SMA/SMK,Pandas | Remote/Dari rumah | +14,27 hari yang lalu,glints
AI Engineer,PT Usaha Kreatif Indonesia,"Jakarta Utara,DKI Jakarta",Rp 8 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Troubleshooting,8 jam yang lalu,glints
Learning & Development,Burger Bangor Bali,"Denpasar,Bali","Rp 2,4 jt-2,6 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | People Development,Kemarin,glints
AI Engineer,Raecca Beauty Care,"Bandung,Jawa Barat","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Troubleshooting,7 hari yang lalu,glints
AI Engineer,Pt Kreator Solusi Informasi,"Jakarta Timur,DKI Jakarta","Rp 6,5 jt-8 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Phyton | +8,9 hari yang lalu,glints
AI Engineer,PT NUSA CITRA KELOLA,"Jakarta Barat,DKI Jakarta",Rp 8 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+10 | Cloud Run,4 hari yang lalu,glints
Milling Machine Operator,PT Samudera Indo Pangan (Beras Putri Koki),"Kab. Bondowoso,Jawa Timur","Rp 2,4 jt-2,4 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,welder | +5,8 hari yang lalu,glints
Senior AI Engineer,PT Asa Ren Global Nusantara,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-8 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+4 | REST API,3 hari yang lalu,glints
Principal AI Engineer,SMARTM2M Indonesia,"Bandung,Jawa Barat",Rp 25 jt-35 jt,Penuh Waktu,Lebih dari 10 tahun,Minimal Sarjana (S1),+5 | Artificial Intelligence,6 jam yang lalu,glints
Senior AI Engineer,PT Godigi Prima Satya,"Bekasi,Jawa Barat",Rp 8 jt-15 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Data Engineering | +9,4 hari yang lalu,glints
AI Engineer Intern,GITS Indonesia,"Bandung,Jawa Barat",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),Hybrid | +4 | Docker,30 hari yang lalu,glints
Junior AI / Fullstack Engineer,TalentGo,"Tangerang Selatan,Banten",Rp 7 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),JavaScript | +12,Urgent6 hari yang lalu,glints
"AI Engineer (LLM, RAG & Agentic AI)",PT Mitra Transformasi Digital,"Jakarta Selatan,DKI Jakarta","Rp 7,6 jt-11 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Data Engineering,7 jam yang lalu,glints
AI & Python Engineer,MNC Innovation Center,"Jakarta Pusat,DKI Jakarta","Rp 7,5 jt-10 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | Data Engineering,22 jam yang lalu,glints
AI Automation Engineer,Javamifi,"Jakarta Timur,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Data Engineering | +12,9 jam yang lalu,glints
Full-Stack AI Engineer,Digivise Education,"Bandung,Jawa Barat",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | JavaScript,10 jam yang lalu,glints
Senior Leader AI Engineer,PT GROWLAB DIGITAL SOLUTION,"Malang,Jawa Timur",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Sarjana (S1),Hybrid | +4,Kemarin,glints
AI specialist,PT Sora Indo Project,"Kab. Malang,Jawa Timur",Rp 1 jt-2 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Hybrid | +3,6 hari yang lalu,glints
AI Engineer (Project Based),PT. ALL DATA INTERNATIONAL,"Jakarta Barat,DKI Jakarta","Rp 6,5 jt-9 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+4 | REST API,Kemarin,glints
Artificial Intelligence (AI),Jogja Creative Production,"Kab. Sleman,DI Yogyakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),+1 | Computer Vision | Artificial Intelligence,7 hari yang lalu,glints
Business Analyst,PT Sigma Global Teknologi,"Jakarta Barat,DKI Jakarta",Rp 10 jt-11 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | BRD,13 jam yang lalu,glints
Business Analyst,PT. Amalura Multi Dimensi,"Jakarta Timur,DKI Jakarta",Rp 8 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),SQL Query | +8,6 jam yang lalu,glints
Business analyst,KOI Teppanyaki Home Service,"Jakarta Utara,DKI Jakarta",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Requirements Analysis,8 hari yang lalu,glints
Business Analyst,PT Inosoft Trans Sistem,"Surabaya,Jawa Timur",Rp 7 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+9 | Remote/Dari rumah,4 hari yang lalu,glints
Business Analyst,Mobius Digital,"Jakarta Utara,DKI Jakarta",Rp 10 jt-20 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Business Analysis,7 hari yang lalu,glints
Business Analyst,Hexavara Technology,"Surabaya,Jawa Timur","Rp 4 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | Business Development,10 hari yang lalu,glints
Business Analyst,PT Phincon,"Jakarta Barat,DKI Jakarta",Rp 15 jt-20 jt,Kontrak,5–10 tahun,Minimal Sarjana (S1),User Acceptance Test | +2,7 hari yang lalu,glints
Business Analyst,IDE Asia,"Jakarta Pusat,DKI Jakarta",Rp 7 jt-12 jt,Kontrak,5–10 tahun,Minimal Sarjana (S1),+2 | Requirements Analysis,24 hari yang lalu,glints
Business Analyst,PT Skyworx Indonesia,"Semarang,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Business Intelligence | +11,18 hari yang lalu,glints
Business Analyst,Mitra Cakra Digital,"Kab. Bogor,Jawa Barat","Rp 5,5 jt-10 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Design Thinking,23 hari yang lalu,glints
Business Analyst,Asia Sistem Indonesia,"Jakarta Selatan,DKI Jakarta","Rp 5,8 jt-7 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Teamwork | +3,25 hari yang lalu,glints
Business Analyst,PT Pasti Makmur Abadi,"Jakarta Barat,DKI Jakarta",Rp 7 jt-11 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Software Development Life Cycle (SDLC),25 hari yang lalu,glints
Business Analyst,Ogya Tekno Nusantara,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+5 | English Language,25 hari yang lalu,glints
Business Analyst,Kreasitech,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Functional Specification Document,15 hari yang lalu,glints
Business Analyst,CORIM GROUP,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Sarjana (S1),+5 | Data Analysis,28 hari yang lalu,glints
Business Analyst,PT Perajin Mebel Mandiri,"Jakarta Barat,DKI Jakarta",Rp 8 jt-12 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Project Management,8 jam yang lalu,glints
Business Analyst,Global Excel Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 10 jt-15 jt,Freelance,3–5 tahun,Minimal Sarjana (S1),Hybrid | +4,4 hari yang lalu,glints
Business Analyst,PT. Nusantara Duta Solusindo,"Kab. Tangerang,Banten","Rp 8,5 jt-13 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),UML | +3,Kemarin,glints
Business Analyst,PT Lintas Media Danawa,"Jakarta Pusat,DKI Jakarta",Rp 9 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),Hybrid | +11,23 hari yang lalu,glints
Business Analyst,Xperteam Consultant,"Jakarta Barat,DKI Jakarta","Rp 7,1 jt-11 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Business Analysis | +6,15 hari yang lalu,glints
Business Analyst,Pace Synergic,"Jakarta Selatan,DKI Jakarta",Rp 5 jt-6 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +4,24 hari yang lalu,glints
Business Analyst,PT. Solusi Kode Indonesia,"Jakarta Selatan,DKI Jakarta","Rp 7,5 jt-9 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+10 | Remote/Dari rumah,31 hari yang lalu,glints
Business Analyst,Ikonsultan Inovatama,"Jakarta Selatan,DKI Jakarta","Rp 6,7 jt-10 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | SDLC,9 hari yang lalu,glints
business analyst,PT Shell Infotek Indonesia (Shell Infotech),"Tangerang,Banten",Rp 9 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+7 | Tableau,31 hari yang lalu,glints
Business Analyst,Dikshatek Indonesia,"Jakarta Selatan,DKI Jakarta","Rp 5,5 jt-5,8 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+3 | Accounts Receivable and Payable Accounting,22 hari yang lalu,glints
IT Business Analyst,PT. Enigma Cipta Humanika (Enigma Camp),"Jakarta Selatan,DKI Jakarta","Rp 8 jt-8,5 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+7 | Requirements Analysis,8 hari yang lalu,glints
Financial Business Analyst,PT. Otten Coffee Indonesia,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Sarjana (S1),Data Analysis | +8,9 hari yang lalu,glints
IT Business Analyst,PT. Berlian Sistem Informasi,"Jakarta Timur,DKI Jakarta",Rp 12 jt-22 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Requirements Analysis,23 hari yang lalu,glints
Junior Business Analyst,PT Aktualisasi Gratia Talenta Indonesia,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Business Analysis | +3,15 hari yang lalu,glints
Senior Business Analyst,GriyaNet Indonesia,"Malang,Jawa Timur","Rp 4 jt-6,5 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),Analytical Skills | +3,3 hari yang lalu,glints
Business Intelligence Analyst,Nusantara Sakti Group,"Surabaya,Jawa Timur",Rp 7 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+11 | Analytical Skills,23 hari yang lalu,glints
Business Intelligence Analyst,Nusantara Sakti Group,"Jakarta Barat,DKI Jakarta",Rp 7 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Tableau | +12,23 hari yang lalu,glints
Business Intelligence Analyst,Kumparan,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Python | +3,Kemarin,glints
Business Intelligence Analyst,PT. Artha Dana Teknologi (Indodana),"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+4 | Microsoft Excel | Microsoft SQL Server,31 hari yang lalu,glints
Business Intelligence Analyst,Nusantara Sakti Group,"Semarang,Jawa Tengah",Rp 7 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+11 | Microsoft Excel,23 hari yang lalu,glints
Business Intelligence & Strategic Data Analyst,Waschen Alora Indonesia,"Depok,Jawa Barat",Rp 5 jt-9 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+11 | Power BI,4 hari yang lalu,glints
Business Intelligence & Operation Analyst,Josephine Anni,"Jakarta Barat,DKI Jakarta",Rp 10 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Process Improvement | +3,7 hari yang lalu,glints
Business Intelligence,Puffin Paint,"Jakarta Pusat,DKI Jakarta",Rp 7 jt-15 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+7 | Process Improvement,6 hari yang lalu,glints
Business Intelligence Analyst (Finanace/Accounting),Nusantara Sakti Group,"Jakarta Barat,DKI Jakarta",Rp 7 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+10 | SQL,6 hari yang lalu,glints
Business Intelligence,Deliveree Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-6 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),+2 | Market Research | Analytical Skills,7 hari yang lalu,glints
Data Intelligence Analyst,PT Tricada Intronik,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Data Analysis,Kemarin,glints
BI Developer,Insura Media Solusi,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),Tableau | +5,9 hari yang lalu,glints
Power BI Developer,Nityo Infotech,"Jakarta Utara,DKI Jakarta",Rp 10 jt-12 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | Power BI,3 hari yang lalu,glints
Driver Shuttle (BI umum),Pt. Day Trans,"Surabaya,Jawa Timur","Rp 3 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Hybrid | +4,2 hari yang lalu,glints
Driver Shuttle (BI umum),Pt. Day Trans,"Kab. Bandung Barat,Jawa Barat","Rp 3,5 jt-6 jt",Paruh Waktu,1–3 tahun,Minimal SMA/SMK,Hybrid | +4,9 hari yang lalu,glints
System Analyst,ScaleOcean,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),ERP Software | +5,2 hari yang lalu,glints
System Analyst,Mobius Digital,"Jakarta Utara,DKI Jakarta",Rp 10 jt-18 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+3 | Microservices Architecture,8 hari yang lalu,glints
System Analyst,PT. Transcosmos Indonesia,"Jakarta Selatan,DKI Jakarta","Rp 7,5 jt-11 jt",Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),Hybrid | +3,15 hari yang lalu,glints
SYSTEM ANALYST,PT Summarecon Agung Tbk,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Requirements Analysis,16 hari yang lalu,glints
System Analyst,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 5 jt-6,5 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+4 | System Analysis,5 hari yang lalu,glints
System Analyst,PT Adi Pragata Logistik,"Tangerang,Banten",Tidak Ditampilkan,Kontrak,Not Specified,Minimal SMA/SMK,+4 | SAP | SDLC,2 hari yang lalu,glints
System Analyst,Geekgarden,"Kab. Sleman,DI Yogyakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Hybrid | +7,25 hari yang lalu,glints
System Analyst,PT. Nusapala Berkah Autonomous,"Jakarta Timur,DKI Jakarta","Rp 6 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | BRD,Kemarin,glints
System Analyst,Pt Itpreneur Indonesia Technology,"Surabaya,Jawa Timur","Rp 4,8 jt-5,5 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),Hybrid | +6,22 hari yang lalu,glints
System Analyst,PT Aksa Digital Group,"Kab. Sleman,DI Yogyakarta",Rp 4 jt-8 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),Hybrid | +7,26 hari yang lalu,glints
Product Manager Associate,Nodewave Indonesia,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+3 | Business Development,UrgentKemarin,glints
Product Manager,Jakmall.com,"Jakarta Barat,DKI Jakarta",Rp 4 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +6,8 hari yang lalu,glints
Product Manager,PT SELULAR INDO PRATAMA (FELIXINDO),"Jakarta Utara,DKI Jakarta",Rp 7 jt-20 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | E-Commerce Products,9 hari yang lalu,glints
Product Manager,Zero One Group,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-12 jt,Penuh Waktu,3–5 tahun,Minimal SMA/SMK,Hybrid | +3,10 hari yang lalu,glints
Product Manager,PT. Artha Dana Teknologi (Indodana),"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Kontrak,Not Specified,Minimal Sarjana (S1),+2 | Hybrid | Python,11 hari yang lalu,glints
Product Manager,PT Astronacci International,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+5 | JIRA,Kemarin,glints
Product Manager,PT Guangwei Indonesia,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +3,2 hari yang lalu,glints
Product Manager,PT. Rupa Indah Indonesia,"Kab. Badung,Bali","Rp 5,5 jt-6 jt",Kontrak,Not Specified,Minimal Sarjana (S1),+1 | Advertising Products | Product Analysis,26 hari yang lalu,glints
